File Version,BWRam4.15_8
1029,903.268093132454,11070.9102602317,1669.24160237851,1739,65535,2098,359,0,0,0,1,1,1,
1030,903.380146387679,11069.5370492552,1670.614813355,1753.5,65535,2076,322.5,0,0,0,1,1,1,
1031,903.492187270231,11068.164330467,1671.98753214318,1795.5,65535,2111.5,316,0,0,0,1,1,1,
1032,903.604215776391,11066.7921036732,1673.35975893698,1723,65535,2088,365,0,0,0,1,1,1,
1033,903.716231902442,11065.42036868,1674.73149393022,1745.5,65535,2060.5,315,0,0,0,1,1,1,
1034,903.828235644663,11064.0491252936,1676.1027373166,1646,65535,1990,344,0,0,0,1,1,1,
1035,903.940226999338,11062.6783733205,1677.4734892897,1653.5,65535,1977,323.5,0,0,0,1,1,1,
1036,904.052205962747,11061.3081125672,1678.84375004301,1523,65535,1870.5,347.5,0,0,0,1,1,1,
1037,904.164172531172,11059.9383428403,1680.21351976988,1550,65535,1909,359,0,0,0,1,1,1,
1038,904.276126700895,11058.5690639466,1681.58279866357,1782.5,65535,2111,328.5,0,0,0,1,1,1,
1039,904.388068468196,11057.200275693,1682.9515869172,1766,65535,2086.5,320.5,0,0,0,1,1,1,
1040,904.499997829358,11055.8319778864,1684.31988472379,1796,65535,2138,342,0,0,0,1,1,1,
1041,904.611914780661,11054.4641703339,1685.68769227626,1687,65535,2014.5,327.5,0,0,0,1,1,1,
1042,904.723819318388,11053.0968528428,1687.0550097674,1714,65535,2023.5,309.5,0,0,0,1,1,1,
1043,904.83571143882,11051.7300252203,1688.42183738988,1738.5,65535,2057,318.5,0,0,0,1,1,1,
1044,904.947591138239,11050.3636872739,1689.78817533628,1655,65535,1980.5,325.5,0,0,0,1,1,1,
1045,905.059458412925,11048.9978388112,1691.15402379905,1616,65535,1953.5,337.5,0,0,0,1,1,1,
1046,905.171313259161,11047.6324796397,1692.51938297053,1546.5,65535,1855,308.5,0,0,0,1,1,1,
1047,905.283155673227,11046.2676095673,1693.88425304294,1671.5,65535,1994,322.5,0,0,0,1,1,1,
1048,905.394985651406,11044.9032284018,1695.24863420842,1742,65535,2049.5,307.5,0,0,0,1,1,1,
1049,905.506803189979,11043.5393359513,1696.61252665895,1893.5,65535,2177.5,284,0,0,0,1,1,1,
1050,905.618608285227,11042.1759320238,1697.97593058642,1708.5,65535,2076,367.5,0,0,0,1,1,1,
1051,905.730400933431,11040.8130164276,1699.33884618262,1741.5,65535,2049.5,308,0,0,0,1,1,1,
1052,905.842181130875,11039.450588971,1700.70127363922,1603.5,65535,1903.5,300,0,0,0,1,1,1,
1053,905.953948873838,11038.0886494625,1702.06321314775,1733.5,65535,2083,349.5,0,0,0,1,1,1,
1054,906.065704158603,11036.7271977105,1703.42466489967,1436,65535,1766,330,0,0,0,1,1,1,
1055,906.17744698145,11035.3662335239,1704.78562908629,1514,65535,1821.5,307.5,0,0,0,1,1,1,
1056,906.289177338662,11034.0057567114,1706.14610589884,1594,65535,1901,307,0,0,0,1,1,1,
1057,906.400895226519,11032.6457670818,1707.50609552842,1637,65535,1972.5,335.5,0,0,0,1,1,1,
1058,906.512600641304,11031.2862644442,1708.86559816601,1677.5,65535,1979.5,302,0,0,0,1,1,1,
1059,906.624293579298,11029.9272486077,1710.22461400251,1561,65535,1897.5,336.5,0,0,0,1,1,1,
1060,906.735974036782,11028.5687193815,1711.58314322867,1418,65535,1753.5,335.5,0,0,0,1,1,1,
1061,906.847642010038,11027.2106765751,1712.94118603515,1491,65535,1784.5,293.5,0,0,0,1,1,1,
1062,906.959297495347,11025.8531199977,1714.29874261249,1533.5,65535,1865.5,332,0,0,0,1,1,1,
1063,907.070940488991,11024.4960494591,1715.65581315114,1461.5,65535,1773,311.5,0,0,0,1,1,1,
1064,907.182570987251,11023.1394647688,1717.0123978414,1412,65535,1721,309,0,0,0,1,1,1,
1065,907.294188986409,11021.7833657367,1718.36849687348,1490,65535,1816.5,326.5,0,0,0,1,1,1,
1066,907.405794482747,11020.4277521727,1719.72411043748,1639,65535,1939.5,300.5,0,0,0,1,1,1,
1067,907.517387472545,11019.0726238868,1721.0792387234,1648.5,65535,1947,298.5,0,0,0,1,1,1,
1068,907.628967952086,11017.7179806891,1722.43388192109,1608.5,65535,1880,271.5,0,0,0,1,1,1,
1069,907.74053591765,11016.3638223899,1723.78804022032,1420.5,65535,1709.5,289,0,0,0,1,1,1,
1070,907.85209136552,11015.0101487994,1725.14171381076,1299.5,65535,1608.5,309,0,0,0,1,1,1,
1071,907.963634291976,11013.6569597283,1726.49490288193,1427.5,65535,1722,294.5,0,0,0,1,1,1,
1072,908.075164693301,11012.3042549869,1727.84760762327,1530.5,65535,1834.5,304,0,0,0,1,1,1,
1073,908.186682565776,11010.9520343861,1729.19982822409,1711.5,65535,2022,310.5,0,0,0,1,1,1,
1074,908.298187905681,11009.6002977366,1730.55156487361,1672.5,65535,1954.5,282,0,0,0,1,1,1,
1075,908.4096807093,11008.2490448493,1731.90281776091,1581,65535,1877.5,296.5,0,0,0,1,1,1,
1076,908.521160972913,11006.8982755352,1733.25358707499,1428,65535,1706,278,0,0,0,1,1,1,
1077,908.632628692802,11005.5479896055,1734.60387300473,1486,65535,1779,293,0,0,0,1,1,1,
1078,908.744083865247,11004.1981868713,1735.95367573888,1562,65535,1812,250,0,0,0,1,1,1,
1079,908.855526486532,11002.8488671441,1737.30299546609,1519.5,65535,1763.5,244,0,0,0,1,1,1,
1080,908.966956552937,11001.5000302353,1738.65183237493,1606,65535,1882.5,276.5,0,0,0,1,1,1,
1081,909.078374060743,11000.1516759564,1740.00018665381,1539.5,65535,1841.5,302,0,0,0,1,1,1,
1082,909.189779006233,10998.8038041191,1741.34805849106,1529,65535,1783.5,254.5,0,0,0,1,1,1,
1083,909.301171385688,10997.4564145353,1742.6954480749,1453,65535,1741.5,288.5,0,0,0,1,1,1,
1084,909.412551195389,10996.1095070168,1744.04235559342,1479.5,65535,1767.5,288,0,0,0,1,1,1,
1085,909.523918431617,10994.7630813756,1745.38878123462,1597,65535,1865,268,0,0,0,1,1,1,
1086,909.635273090655,10993.4171374238,1746.73472518639,1566.5,65535,1883.5,317,0,0,0,1,1,1,
1087,909.746615168784,10992.0716749737,1748.08018763649,1398.5,65535,1692,293.5,0,0,0,1,1,1,
1088,909.857944662285,10990.7266938376,1749.42516877259,1403.5,65535,1674.5,271,0,0,0,1,1,1,
1089,909.969261567439,10989.382193828,1750.76966878224,1523.5,65535,1769.5,246,0,0,0,1,1,1,
1090,910.080565880529,10988.0381747573,1752.11368785288,1664.5,65535,1950,285.5,0,0,0,1,1,1,
1091,910.191857597835,10986.6946364384,1753.45722617185,1583.5,65535,1913,329.5,0,0,0,1,1,1,
1092,910.30313671564,10985.3515786838,1754.80028392637,1701.5,65535,1964.5,263,0,0,0,1,1,1,
1093,910.414403230224,10984.0090013066,1756.14286130356,1529.5,65535,1824.5,295,0,0,0,1,1,1,
1094,910.52565713787,10982.6669041198,1757.48495849042,1307.5,65535,1587,279.5,0,0,0,1,1,1,
1095,910.636898434858,10981.3252869364,1758.82657567385,1374.5,65535,1675,300.5,0,0,0,1,1,1,
1096,910.748127117471,10979.9841495696,1760.16771304063,1558,65535,1853,295,0,0,0,1,1,1,
1097,910.859343181989,10978.6434918328,1761.50837077745,1755,65535,2047,292,0,0,0,1,1,1,
1098,910.970546624694,10977.3033135393,1762.84854907086,1614.5,65535,1938,323.5,0,0,0,1,1,1,
1099,911.081737441868,10975.9636145029,1764.18824810734,1637,65535,1935,298,0,0,0,1,1,1,
1100,911.192915629793,10974.624394537,1765.52746807322,1638.5,65535,1954,315.5,0,0,0,1,1,1,
1101,911.304081184748,10973.2856534555,1766.86620915475,1617,65535,1908.5,291.5,0,0,0,1,1,1,
1102,911.415234103017,10971.9473910721,1768.20447153807,1674,65535,1959.5,285.5,0,0,0,1,1,1,
1103,911.526374380881,10970.609607201,1769.54225540919,1467,65535,1749,282,0,0,0,1,1,1,
1104,911.637502014621,10969.2723016562,1770.87956095404,1436,65535,1723.5,287.5,0,0,0,1,1,1,
1105,911.748617000519,10967.9354742518,1772.21638835841,1411.5,65535,1702,290.5,0,0,0,1,1,1,
1106,911.859719334855,10966.5991248022,1773.55273780801,1477.5,65535,1757.5,280,0,0,0,1,1,1,
1107,911.970809013913,10965.2632531218,1774.88860948842,1637,65535,1924.5,287.5,0,0,0,1,1,1,
1108,912.081886033972,10963.9278590251,1776.22400358513,1672,65535,1935.5,263.5,0,0,0,1,1,1,
1109,912.192950391315,10962.5929423267,1777.55892028351,1622.5,65535,1918,295.5,0,0,0,1,1,1,
1110,912.304002082224,10961.2585028414,1778.89335976882,1487.5,65535,1758,270.5,0,0,0,1,1,1,
1111,912.415041102979,10959.924540384,1780.22732222622,1591.5,65535,1899,307.5,0,0,0,1,1,1,
1112,912.526067449862,10958.5910547695,1781.56080784075,1608.5,65535,1854,245.5,0,0,0,1,1,1,
1113,912.637081119154,10957.2580458128,1782.89381679736,1514.5,65535,1797,282.5,0,0,0,1,1,1,
1114,912.748082107138,10955.9255133293,1784.22634928089,1338,65535,1584,246,0,0,0,1,1,1,
1115,912.859070410095,10954.5934571342,1785.55840547604,1375.5,65535,1653.5,278,0,0,0,1,1,1,
1116,912.970046024305,10953.2618770428,1786.88998556744,1350,65535,1626,276,0,0,0,1,1,1,
1117,913.081008946052,10951.9307728706,1788.2210897396,1432.5,65535,1677,244.5,0,0,0,1,1,1,
1118,913.191959171615,10950.6001444333,1789.55171817692,1574,65535,1844.5,270.5,0,0,0,1,1,1,
1119,913.302896697277,10949.2699915465,1790.88187106369,1440,65535,1673.5,233.5,0,0,0,1,1,1,
1120,913.413821519319,10947.9403140261,1792.21154858409,1398,65535,1690,292,0,0,0,1,1,1,
1121,913.524733634023,10946.611111688,1793.54075092222,1391,65535,1677.5,286.5,0,0,0,1,1,1,
1122,913.635633037669,10945.2823843482,1794.86947826202,1422.5,65535,1698.5,276,0,0,0,1,1,1,
1123,913.746519726541,10943.9541318228,1796.19773078738,1601,65535,1876.5,275.5,0,0,0,1,1,1,
1124,913.857393696918,10942.6263539282,1797.52550868204,1603,65535,1864,261,0,0,0,1,1,1,
1125,913.968254945083,10941.2990504805,1798.85281212966,1529,65535,1841.5,312.5,0,0,0,1,1,1,
1126,914.079103467317,10939.9722212964,1800.17964131377,1547,65535,1837.5,290.5,0,0,0,1,1,1,
1127,914.189939259902,10938.6458661924,1801.50599641781,1466.5,65535,1723,256.5,0,0,0,1,1,1,
1128,914.300762319119,10937.3199849851,1802.83187762511,1507.5,65535,1796,288.5,0,0,0,1,1,1,
1129,914.411572641249,10935.9945774913,1804.15728511889,1602.5,65535,1826,223.5,0,0,0,1,1,1,
1130,914.522370222575,10934.6696435279,1805.48221908227,1612.5,65535,1891,278.5,0,0,0,1,1,1,
1131,914.633155059376,10933.345182912,1806.80667969824,1587,65535,1850,263,0,0,0,1,1,1,
1132,914.743927147936,10932.0211954605,1808.13066714972,1544,65535,1847.5,303.5,0,0,0,1,1,1,
1133,914.854686484536,10930.6976809907,1809.4541816195,1507.5,65535,1769,261.5,0,0,0,1,1,1,
1134,914.965433065457,10929.37463932,1810.77722329025,1386.5,65535,1618,231.5,0,0,0,1,1,1,
1135,915.07616688698,10928.0520702656,1812.09979234457,1319.5,65535,1587.5,268,0,0,0,1,1,1,
1136,915.186887945387,10926.7299736453,1813.42188896493,1350.5,65535,1591.5,241,0,0,0,1,1,1,
1137,915.29759623696,10925.4083492765,1814.74351333369,1475,65535,1759,284,0,0,0,1,1,1,
1138,915.40829175798,10924.0871969771,1816.06466563313,1342,65535,1592.5,250.5,0,0,0,1,1,1,
1139,915.518974504728,10922.7665165648,1817.38534604539,1397,65535,1659.5,262.5,0,0,0,1,1,1,
1140,915.629644473486,10921.4463078577,1818.70555475252,1575.5,65535,1846.5,271,0,0,0,1,1,1,
1141,915.740301660536,10920.1265706737,1820.02529193647,1554,65535,1801.5,247.5,0,0,0,1,1,1,
1142,915.850946062159,10918.8073048311,1821.34455777908,1440,65535,1693,253,0,0,0,1,1,1,
1143,915.961577674637,10917.4885101481,1822.66335246207,1494,65535,1765.5,271.5,0,0,0,1,1,1,
1144,916.07219649425,10916.1701864431,1823.98167616708,1569.5,65535,1831.5,262,0,0,0,1,1,1,
1145,916.182802517281,10914.8523335346,1825.29952907562,1495.5,65535,1737,241.5,0,0,0,1,1,1,
1146,916.293395740011,10913.5349512411,1826.61691136911,1536,65535,1745,209,0,0,0,1,1,1,
1147,916.403976158722,10912.2180393814,1827.93382322885,1627,65535,1888,261,0,0,0,1,1,1,
1148,916.514543769694,10910.9015977741,1829.25026483606,1624,65535,1851.5,227.5,0,0,0,1,1,1,
1149,916.62509856921,10909.5856262384,1830.56623637182,1482,65535,1712,230,0,0,0,1,1,1,
1150,916.735640553551,10908.2701245931,1831.88173801713,1445.5,65535,1640.5,195,0,0,0,1,1,1,
1151,916.846169718999,10906.9550926573,1833.19676995287,1551.5,65535,1785.5,234,0,0,0,1,1,1,
1152,916.956686061834,10905.6405302504,1834.51133235984,1554,65535,1789,235,0,0,0,1,1,1,
1153,917.067189578339,10904.3264371915,1835.82542541869,1526.5,65535,1766,239.5,0,0,0,1,1,1,
1154,917.177680264795,10903.0128133002,1837.13904931002,1361.5,65535,1602,240.5,0,0,0,1,1,1,
1155,917.288158117484,10901.6996583959,1838.45220421428,1321.5,65535,1550.5,229,0,0,0,1,1,1,
1156,917.398623132686,10900.3869722984,1839.76489031182,1339,65535,1580.5,241.5,0,0,0,1,1,1,
1157,917.509075306684,10899.0747548273,1841.07710778292,1411.5,65535,1663,251.5,0,0,0,1,1,1,
1158,917.619514635759,10897.7630058025,1842.38885680772,1394,65535,1625,231,0,0,0,1,1,1,
1159,917.729941116192,10896.4517250439,1843.70013756627,1488,65535,1704,216,0,0,0,1,1,1,
1160,917.840354744265,10895.1409123717,1845.0109502385,1632.5,65535,1821.5,189,0,0,0,1,1,1,
1161,917.95075551626,10893.8305676059,1846.32129500426,1537,65535,1771.5,234.5,0,0,0,1,1,1,
1162,918.061143428457,10892.5206905669,1847.63117204328,1516.5,65535,1735.5,219,0,0,0,1,1,1,
1163,918.171518477139,10891.211281075,1848.94058153519,1500,65535,1757.5,257.5,0,0,0,1,1,1,
1164,918.281880658587,10889.9023389507,1850.2495236595,1429,65535,1664.5,235.5,0,0,0,1,1,1,
1165,918.392229969083,10888.5938640146,1851.55799859565,1393,65535,1623.5,230.5,0,0,0,1,1,1,
1166,918.502566404907,10887.2858560873,1852.86600652294,1545,65535,1799,254,0,0,0,1,1,1,
1167,918.612889962342,10885.9783149896,1854.17354762058,1524.5,65535,1775,250.5,0,0,0,1,1,1,
1168,918.723200637669,10884.6712405425,1855.48062206769,1645,65535,1885.5,240.5,0,0,0,1,1,1,
1169,918.833498427169,10883.3646325669,1856.78723004326,1681.5,65535,1938.5,257,0,0,0,1,1,1,
1170,918.943783327124,10882.058490884,1858.0933717262,1520.5,65535,1790.5,270,0,0,0,1,1,1,
1171,919.054055333816,10880.7528153149,1859.39904729529,1573.5,65535,1828.5,255,0,0,0,1,1,1,
1172,919.164314443525,10879.447605681,1860.70425692923,1451,65535,1715,264,0,0,0,1,1,1,
1173,919.274560652534,10878.1428618036,1862.0090008066,1639,65535,1834.5,195.5,0,0,0,1,1,1,
1174,919.384793957124,10876.8385835043,1863.3132791059,1493,65535,1694,201,0,0,0,1,1,1,
1175,919.495014353576,10875.5347706047,1864.61709200548,1463,65535,1685,222,0,0,0,1,1,1,
1176,919.605221838172,10874.2314229266,1865.92043968364,1575,65535,1785.5,210.5,0,0,0,1,1,1,
1177,919.715416407193,10872.9285402917,1867.22332231854,1597.5,65535,1813,215.5,0,0,0,1,1,1,
1178,919.825598056922,10871.6261225219,1868.52574008826,1607,65535,1817,210,0,0,0,1,1,1,
1179,919.935766783638,10870.3241694395,1869.82769317075,1612,65535,1855.5,243.5,0,0,0,1,1,1,
1180,920.045922583625,10869.0226808663,1871.12918174388,1595,65535,1831,236,0,0,0,1,1,1,
1181,920.156065453163,10867.7216566248,1872.43020598541,1612,65535,1818.5,206.5,0,0,0,1,1,1,
1182,920.266195388533,10866.4210965372,1873.73076607299,1581,65535,1806,225,0,0,0,1,1,1,
1183,920.376312386019,10865.121000426,1875.03086218417,1581,65535,1770,189,0,0,0,1,1,1,
1184,920.4864164419,10863.8213681138,1876.33049449641,1510,65535,1738,228,0,0,0,1,1,1,
1185,920.596507552458,10862.5221994232,1877.62966318705,1539.5,65535,1755,215.5,0,0,0,1,1,1,
1186,920.706585713976,10861.2234941769,1878.92836843333,1517.5,65535,1741,223.5,0,0,0,1,1,1,
1187,920.816650922733,10859.9252521978,1880.2266104124,1613,65535,1811,198,0,0,0,1,1,1,
1188,920.926703175013,10858.6274733089,1881.52438930128,1596.5,65535,1809,212.5,0,0,0,1,1,1,
1189,921.036742467096,10857.3301573333,1882.82170527693,1538,65535,1779,241,0,0,0,1,1,1,
1190,921.146768795263,10856.033304094,1884.11855851615,1603.5,65535,1802,198.5,0,0,0,1,1,1,
1191,921.256782155797,10854.7369134145,1885.4149491957,1538.5,65535,1758,219.5,0,0,0,1,1,1,
1192,921.366782544979,10853.440985118,1886.71087749218,1446,65535,1666,220,0,0,0,1,1,1,
1193,921.47676995909,10852.1455190281,1888.00634358213,1454.5,65535,1685,230.5,0,0,0,1,1,1,
1194,921.586744394412,10850.8505149682,1889.30134764197,1449,65535,1654.5,205.5,0,0,0,1,1,1,
1195,921.696705847227,10849.5559727622,1890.59588984803,1573,65535,1772.5,199.5,0,0,0,1,1,1,
1196,921.806654313815,10848.2618922337,1891.8899703765,1537.5,65535,1777.5,240,0,0,0,1,1,1,
1197,921.916589790458,10846.9682732067,1893.18358940352,1569,65535,1810,241,0,0,0,1,1,1,
1198,922.026512273439,10845.6751155051,1894.47674710509,1567.5,65535,1789,221.5,0,0,0,1,1,1,
1199,922.136421759037,10844.3824189531,1895.76944365713,1555.5,65535,1750.5,195,0,0,0,1,1,1,
1200,922.246318243536,10843.0901833748,1897.06167923544,1646,65535,1881.5,235.5,0,0,0,1,1,1,
1201,922.356201723215,10841.7984085945,1898.35345401573,2186,65535,2436,250,0,0,0,1,1,1,
1202,922.466072194358,10840.5070944366,1899.64476817361,1591,65535,1785,194,0,0,0,1,1,1,
1203,922.575929653245,10839.2162407256,1900.93562188457,1588.5,65535,1804,215.5,0,0,0,1,1,1,
1204,922.685774096157,10837.9258472862,1902.22601532402,1555.5,65535,1765,209.5,0,0,0,1,1,1,
1205,922.795605519377,10836.6359139429,1903.51594866727,1454.5,65535,1657.5,203,0,0,0,1,1,1,
1206,922.905423919186,10835.3464405207,1904.8054220895,1535.5,65535,1749,213.5,0,0,0,1,1,1,
1207,923.015229291865,10834.0574268444,1906.09443576582,1563.5,65535,1775,211.5,0,0,0,1,1,1,
1208,923.125021633696,10832.768872739,1907.38298987122,1522,65535,1746.5,224.5,0,0,0,1,1,1,
1209,923.23480094096,10831.4807780296,1908.67108458059,1522.5,65535,1740.5,218,0,0,0,1,1,1,
1210,923.344567209939,10830.1931425415,1909.95872006873,1492,65535,1695,203,0,0,0,1,1,1,
1211,923.454320436914,10828.9059660999,1911.24589651033,1557,65535,1756,199,0,0,0,1,1,1,
1212,923.564060618167,10827.6192485302,1912.53261407997,1446.5,65535,1665.5,219,0,0,0,1,1,1,
1213,923.673787749978,10826.3329896581,1913.81887295215,1420.5,65535,1648.5,228,0,0,0,1,1,1,
1214,923.783501828631,10825.0471893089,1915.10467330126,1473.5,65535,1671.5,198,0,0,0,1,1,1,
1215,923.893202850407,10823.7618473086,1916.39001530157,1521.5,65535,1746,224.5,0,0,0,1,1,1,
1216,924.002890811585,10822.4769634829,1917.67489912729,1547,65535,1769.5,222.5,0,0,0,1,1,1,
1217,924.112565708449,10821.1925376577,1918.95932495248,1490,65535,1706,216,0,0,0,1,1,1,
1218,924.22222753728,10819.9085696591,1920.24329295115,1496.5,65535,1715.5,219,0,0,0,1,1,1,
1219,924.331876294359,10818.625059313,1921.52680329716,1408.5,65535,1611,202.5,0,0,0,1,1,1,
1220,924.441511975968,10817.3420064459,1922.8098561643,1425.5,65535,1609,183.5,0,0,0,1,1,1,
1221,924.551134578388,10816.0594108839,1924.09245172626,1493,65535,1722.5,229.5,0,0,0,1,1,1,
1222,924.660744097901,10814.7772724536,1925.37459015661,1636,65535,1840.5,204.5,0,0,0,1,1,1,
1223,924.770340530788,10813.4955909814,1926.65627162885,1548,65535,1749.5,201.5,0,0,0,1,1,1,
1224,924.87992387333,10812.2143662939,1927.93749631634,1477.5,65535,1707,229.5,0,0,0,1,1,1,
1225,924.98949412181,10810.9335982178,1929.21826439236,1449,65535,1638,189,0,0,0,1,1,1,
1226,925.099051272509,10809.6532865801,1930.49857603011,1562,65535,1732.5,170.5,0,0,0,1,1,1,
1227,925.208595321708,10808.3734312075,1931.77843140266,1477.5,65535,1670,192.5,0,0,0,1,1,1,
1228,925.318126265688,10807.0940319272,1933.05783068298,1503.5,65535,1719.5,216,0,0,0,1,1,1,
1229,925.427644100732,10805.8150885662,1934.33677404396,1448.5,65535,1653,204.5,0,0,0,1,1,1,
1230,925.53714882312,10804.5366009518,1935.61526165838,1463.5,65535,1664.5,201,0,0,0,1,1,1,
1231,925.646640429135,10803.2585689113,1936.89329369891,1599.5,65535,1778.5,179,0,0,0,1,1,1,
1232,925.756118915057,10801.9809922721,1938.17087033814,1664,65535,1848,184,0,0,0,1,1,1,
1233,925.865584277169,10800.7038708617,1939.44799174855,1470.5,65535,1674.5,204,0,0,0,1,1,1,
1234,925.975036511751,10799.4272045077,1940.72465810252,1397.5,65535,1601.5,204,0,0,0,1,1,1,
1235,926.084475615085,10798.1509930379,1942.00086957232,1496.5,65535,1690,193.5,0,0,0,1,1,1,
1236,926.193901583453,10796.8752362801,1943.27662633014,1424.5,65535,1637.5,213,0,0,0,1,1,1,
1237,926.303314413136,10795.5999340621,1944.55192854806,1537,65535,1752,215,0,0,0,1,1,1,
1238,926.412714100416,10794.3250862121,1945.82677639806,1549,65535,1767.5,218.5,0,0,0,1,1,1,
1239,926.522100641574,10793.0506925582,1947.10117005202,1528.5,65535,1751.5,223,0,0,0,1,1,1,
1240,926.631474032892,10791.7767529285,1948.37510968173,1525,65535,1730.5,205.5,0,0,0,1,1,1,
1241,926.740834270651,10790.5032671513,1949.64859545888,1531,65535,1727.5,196.5,0,0,0,1,1,1,
1242,926.850181351132,10789.2302350552,1950.92162755503,1505,65535,1693.5,188.5,0,0,0,1,1,1,
1243,926.959515270618,10787.9576564685,1952.19420614169,1501,65535,1669.5,168.5,0,0,0,1,1,1,
1244,927.068836025389,10786.68553122,1953.46633139023,1474.5,65535,1677.5,203,0,0,0,1,1,1,
1245,927.178143611727,10785.4138591383,1954.73800347195,1449.5,65535,1614.5,165,0,0,0,1,1,1,
1246,927.287438025914,10784.1426400522,1956.00922255803,1416.5,65535,1618.5,202,0,0,0,1,1,1,
1247,927.396719264231,10782.8718737906,1957.27998881956,1582.5,65535,1772.5,190,0,0,0,1,1,1,
1248,927.50598732296,10781.6015601827,1958.55030242753,1424.5,65535,1604.5,180,0,0,0,1,1,1,
1249,927.615242198382,10780.3316990574,1959.82016355283,1401.5,65535,1616,214.5,0,0,0,1,1,1,
1250,927.724483886779,10779.0622902439,1961.08957236626,1319.5,65535,1511.5,192,0,0,0,1,1,1,
1251,927.833712384431,10777.7933335717,1962.35852903851,1277.5,65535,1485,207.5,0,0,0,1,1,1,
1252,927.942927687621,10776.52482887,1963.62703374017,1442,65535,1647.5,205.5,0,0,0,1,1,1,
1253,928.052129792631,10775.2567759685,1964.89508664175,1476,65535,1649.5,173.5,0,0,0,1,1,1,
1254,928.161318695741,10773.9891746966,1966.16268791364,1428,65535,1585.5,157.5,0,0,0,1,1,1,
1255,928.270494393233,10772.7220248841,1967.42983772614,1345.5,65535,1527,181.5,0,0,0,1,1,1,
1256,928.379656881389,10771.4553263608,1968.69653624945,1351,65535,1538,187,0,0,0,1,1,1,
1257,928.488806156489,10770.1890789565,1969.96278365368,1320,65535,1529.5,209.5,0,0,0,1,1,1,
1258,928.597942214816,10768.9232825014,1971.22858010883,1337,65535,1520.5,183.5,0,0,0,1,1,1,
1259,928.707065052652,10767.6579368254,1972.49392578481,1385.5,65535,1578,192.5,0,0,0,1,1,1,
1260,928.816174666277,10766.3930417588,1973.75882085144,1386.5,65535,1592,205.5,0,0,0,1,1,1,
1261,928.925271051973,10765.1285971318,1975.02326547841,1354.5,65535,1511,156.5,0,0,0,1,1,1,
1262,929.034354206022,10763.8646027749,1976.28725983534,1331.5,65535,1497.5,166,0,0,0,1,1,1,
1263,929.143424124704,10762.6010585184,1977.55080409175,1406,65535,1571.5,165.5,0,0,0,1,1,1,
1264,929.252480804303,10761.3379641931,1978.81389841706,1344.5,65535,1525,180.5,0,0,0,1,1,1,
1265,929.361524241098,10760.0753196296,1980.07654298059,1244.5,65535,1405.5,161,0,0,0,1,1,1,
1266,929.470554431372,10758.8131246587,1981.33873795155,1342.5,65535,1537.5,195,0,0,0,1,1,1,
1267,929.579571371406,10757.5513791111,1982.60048349907,1312,65535,1492,180,0,0,0,1,1,1,
1268,929.688575057481,10756.290082818,1983.86177979219,1177.5,65535,1403.5,226,0,0,0,1,1,1,
1269,929.79756548588,10755.0292356104,1985.12262699982,1420,65535,1605.5,185.5,0,0,0,1,1,1,
1270,929.906542652883,10753.7688373194,1986.3830252908,1339,65535,1524,185,0,0,0,1,1,1,
1271,930.015506554773,10752.5088877763,1987.64297483387,1238,65535,1451.5,213.5,0,0,0,1,1,1,
1272,930.124457187829,10751.2493868125,1988.90247579766,1288.5,65535,1486.5,198,0,0,0,1,1,1,
1273,930.233394548335,10749.9903342595,1990.16152835071,1334.5,65535,1531,196.5,0,0,0,1,1,1,
1274,930.342318632571,10748.7317299487,1991.42013266146,1290.5,65535,1457.5,167,0,0,0,1,1,1,
1275,930.45122943682,10747.4735737119,1992.67828889827,1392.5,65535,1600,207.5,0,0,0,1,1,1,
1276,930.560126957361,10746.2158653808,1993.93599722937,1386.5,65535,1522,135.5,0,0,0,1,1,1,
1277,930.669011190478,10744.9586047873,1995.19325782292,1262,65535,1414.5,152.5,0,0,0,1,1,1,
1278,930.777882132452,10743.7017917632,1996.45007084698,1201,65535,1351.5,150.5,0,0,0,1,1,1,
1279,930.886739779563,10742.4454261407,1997.70643646949,1232.5,65535,1384,151.5,0,0,0,1,1,1,
1280,930.995584128094,10741.1895077519,1998.96235485834,1216,65535,1405,189,0,0,0,1,1,1,
1281,931.104415174326,10739.9340364289,2000.21782618127,1359.5,65535,1531.5,172,0,0,0,1,1,1,
1282,931.21323291454,10738.6790120043,2001.47285060595,1350,65535,1504.5,154.5,0,0,0,1,1,1,
1283,931.322037345019,10737.4244343102,2002.72742829996,1274.5,65535,1457,182.5,0,0,0,1,1,1,
1284,931.430828462042,10736.1703031794,2003.98155943077,1206,65535,1374,168,0,0,0,1,1,1,
1285,931.539606261893,10734.9166184445,2005.23524416575,1191,65535,1376,185,0,0,0,1,1,1,
1286,931.648370740853,10733.663379938,2006.48848267219,1168.5,65535,1344.5,176,0,0,0,1,1,1,
1287,931.757121895202,10732.4105874929,2007.74127511728,1165,65535,1328,163,0,0,0,1,1,1,
1288,931.865859721223,10731.1582409421,2008.9936216681,1222,65535,1434,212,0,0,0,1,1,1,
1289,931.974584215197,10729.9063401186,2010.24552249164,1321.5,65535,1468,146.5,0,0,0,1,1,1,
1290,932.083295373405,10728.6548848554,2011.4969777548,1224,65535,1397.5,173.5,0,0,0,1,1,1,
1291,932.191993192129,10727.4038749858,2012.74798762438,1240.5,65535,1424.5,184,0,0,0,1,1,1,
